[<15,21>,[33],[29,31],[32,35],[32,36,41],[29,30,39,40],[25,24,27,35],[32,34,37,42,41],[25,21,22,31],[25,24,27,36,41],[25,24,26,28,34,35],[25,21,22,30,39,40],[25,18,17,22,31],[29,22,21,24,27,35],[25,18,16,19,27,35],[32,27,24,21,22,31],[32,27,26,28,37,42,41],[25,24,26,28,34,36,41],[25,24,26,28,37,42,41],[25,24,27,34,37,42,41],[25,18,16,20,26,27,35],[29,22,21,24,27,36,41],[25,24,19,20,28,34,35],[25,18,16,19,27,36,41],[25,21,23,38,39,40],[25,18,16,20,28,34,35],[29,22,23,38,39,40],[25,18,17,22,30,39,40],[25,18,16,20,26,27,36,41],[25,21,17,16,19,27,35],[29,22,17,16,19,27,35]],
[<15,22>,[33,41],[32,36],[29,31,41],[32,35,41],[33,35,36],[32,34,37,42],[29,31,35,36],[29,30,39,40,41],[25,24,27,36],[33,35,34,37,42],[25,24,27,35,41],[29,30,39,40,35,36],[25,21,22,31,41],[29,31,35,34,37,42],[32,27,26,28,37,42],[25,24,26,28,37,42],[25,24,26,28,34,36],[25,24,27,34,37,42],[29,22,21,24,27,36],[25,21,22,31,35,36],[25,18,16,19,27,36],[25,21,22,30,39,40,41],[25,24,26,28,34,35,41],[25,18,17,22,31,41],[29,30,39,40,35,34,37,42],[29,22,21,24,27,35,41],[33,35,27,26,28,37,42],[25,18,16,19,27,35,41],[25,18,16,20,26,27,36],[32,27,24,21,22,31,41]],
[<15,23>,[33,41,42],[32,34,37],[32,36,42],[29,31,41,42],[32,35,41,42],[33,35,34,37],[33,35,36,42],[33,41,36,34,37],[29,31,35,34,37],[29,31,35,36,42],[29,30,39,40,41,42],[32,27,26,28,37],[25,24,26,28,37],[25,24,27,34,37],[29,31,41,36,34,37],[25,24,27,36,42],[29,30,39,40,35,34,37],[25,24,27,35,41,42],[33,35,27,26,28,37],[29,30,39,40,35,36,42],[25,21,22,31,41,42],[32,27,19,20,28,37],[25,24,19,20,28,37],[25,18,16,20,28,37],[29,30,39,40,41,36,34,37],[33,41,36,27,26,28,37],[29,31,35,27,26,28,37],[29,22,21,24,26,28,37],[25,24,26,28,34,36,42],[29,22,21,24,27,34,37]],
[<16,17>,[34],[36,42,37],[27,26,28],[35,41,42,37],[32,33,41,42,37],[27,19,20,28],[32,25,24,26,28],[32,29,31,41,42,37],[35,33,25,24,26,28],[32,25,24,19,20,28],[32,25,18,16,20,28],[32,29,30,39,40,41,42,37],[27,24,18,16,20,28],[36,41,33,25,24,26,28],[35,31,29,25,24,26,28],[27,24,25,33,41,42,37],[32,29,22,21,24,26,28],[32,25,18,16,19,26,28],[35,33,25,24,19,20,28],[35,33,25,18,16,20,28],[35,31,22,21,24,26,28],[36,41,31,29,25,24,26,28],[27,24,25,29,31,41,42,37],[32,25,21,17,16,20,28],[32,29,22,17,16,20,28],[35,33,29,22,21,24,26,28],[36,41,33,25,24,19,20,28],[32,25,21,22,31,41,42,37],[36,41,33,25,18,16,20,28],[27,24,21,17,16,20,28]],
[<16,18>,[35,40,39,38],[32,33,40,39,38],[36,41,40,39,38],[32,29,30,38],[35,31,30,38],[32,29,31,40,39,38],[35,33,29,30,38],[32,33,31,30,38],[36,41,31,30,38],[32,25,21,23],[32,29,22,23],[34,37,42,41,40,39,38],[36,41,33,29,30,38],[27,24,21,23],[35,31,22,23],[27,24,25,33,40,39,38],[35,33,29,22,23],[35,33,25,21,23],[27,24,25,29,30,38],[32,33,31,22,23],[36,41,31,22,23],[32,25,21,22,30,38],[34,37,42,41,31,30,38],[32,25,18,17,23],[27,24,21,22,30,38],[36,41,33,29,22,23],[27,24,25,29,31,40,39,38],[36,41,33,25,21,23],[35,31,29,25,21,23],[35,40,39,30,22,23]],
[<16,19>,[35,40,39],[32,33,40,39],[36,41,40,39],[32,29,30],[35,31,30],[32,29,31,40,39],[35,33,29,30],[32,33,31,30],[36,41,31,30],[34,37,42,41,40,39],[36,41,33,29,30],[27,24,25,33,40,39],[27,24,25,29,30],[32,25,21,22,30],[34,37,42,41,31,30],[27,24,21,22,30],[27,24,25,29,31,40,39],[34,37,42,41,33,29,30],[32,25,21,22,31,40,39],[35,33,25,21,22,30],[27,24,25,33,31,30],[27,24,21,22,31,40,39],[27,26,28,37,42,41,40,39],[34,28,26,24,25,33,40,39],[32,29,22,23,38],[32,25,21,23,38],[34,28,26,24,25,29,30],[27,24,21,22,29,33,40,39],[32,25,18,17,22,30],[27,24,21,23,38]],
[<16,20>,[35,40],[32,33,40],[36,41,40],[32,29,31,40],[32,29,30,39],[34,37,42,41,40],[35,31,30,39],[27,24,25,33,40],[35,33,29,30,39],[32,33,31,30,39],[36,41,31,30,39],[27,24,25,29,31,40],[36,41,33,29,30,39],[32,25,21,22,31,40],[27,24,21,22,31,40],[27,26,28,37,42,41,40],[27,24,25,29,30,39],[34,28,26,24,25,33,40],[32,25,21,22,30,39],[27,24,21,22,29,33,40],[27,19,16,18,25,33,40],[34,37,42,41,31,30,39],[27,24,21,22,30,39],[34,28,26,24,25,29,31,40],[34,37,42,41,33,29,30,39],[27,26,20,16,18,25,33,40],[32,25,18,17,22,31,40],[27,19,20,28,37,42,41,40],[35,33,25,21,22,30,39],[27,24,25,33,31,30,39]],
[<16,21>,[35],[32,33],[36,41],[32,29,31],[34,37,42,41],[32,29,30,39,40],[27,24,25,33],[27,24,25,29,31],[32,25,21,22,31],[27,24,21,22,31],[27,26,28,37,42,41],[34,28,26,24,25,33],[27,24,21,22,29,33],[27,19,16,18,25,33],[27,24,25,29,30,39,40],[34,28,26,24,25,29,31],[32,25,21,22,30,39,40],[27,26,20,16,18,25,33],[32,25,18,17,22,31],[27,19,20,28,37,42,41],[34,28,20,19,24,25,33],[27,24,21,22,30,39,40],[27,19,16,18,25,29,31],[34,28,20,16,18,25,33],[27,19,16,17,22,31],[27,24,18,17,22,31],[34,28,26,24,21,22,31],[32,25,24,26,28,37,42,41],[27,19,16,17,22,29,33],[27,19,16,17,21,25,33]],
[<16,22>,[36],[35,41],[32,33,41],[34,37,42],[32,29,31,41],[32,29,30,39,40,41],[27,24,25,33,41],[27,26,28,37,42],[27,24,25,29,31,41],[32,25,21,22,31,41],[27,24,21,22,31,41],[27,19,20,28,37,42],[34,28,26,24,25,33,41],[27,24,21,22,29,33,41],[32,25,24,26,28,37,42],[27,19,16,18,25,33,41],[27,24,25,29,30,39,40,41],[34,28,26,24,25,29,31,41],[32,25,21,22,30,39,40,41],[27,26,20,16,18,25,33,41],[32,25,18,17,22,31,41],[34,28,20,19,24,25,33,41],[27,24,21,22,30,39,40,41],[27,19,16,18,25,29,31,41],[34,28,20,16,18,25,33,41],[35,33,25,24,26,28,37,42],[27,19,16,17,22,31,41],[27,24,18,17,22,31,41],[34,28,26,24,21,22,31,41],[32,25,24,19,20,28,37,42]],
[<16,23>,[34,37],[36,42],[35,41,42],[32,33,41,42],[27,26,28,37],[32,29,31,41,42],[27,19,20,28,37],[32,29,30,39,40,41,42],[27,24,25,33,41,42],[32,25,24,26,28,37],[27,24,25,29,31,41,42],[35,33,25,24,26,28,37],[32,25,21,22,31,41,42],[32,25,24,19,20,28,37],[32,25,18,16,20,28,37],[27,24,21,22,31,41,42],[34,28,26,24,25,33,41,42],[27,24,18,16,20,28,37],[36,41,33,25,24,26,28,37],[35,31,29,25,24,26,28,37],[27,24,21,22,29,33,41,42],[27,19,16,18,25,33,41,42],[32,29,22,21,24,26,28,37],[27,24,25,29,30,39,40,41,42],[32,25,18,16,19,26,28,37],[35,33,25,24,19,20,28,37],[35,33,25,18,16,20,28,37],[34,28,26,24,25,29,31,41,42],[32,25,21,22,30,39,40,41,42],[35,31,22,21,24,26,28,37]],
[<17,18>,[34,35,40,39,38],[34,32,33,40,39,38],[37,42,41,40,39,38],[34,36,41,40,39,38],[34,32,29,30,38],[34,35,31,30,38],[34,32,29,31,40,39,38],[34,35,33,29,30,38],[37,42,36,35,40,39,38],[34,32,33,31,30,38],[37,42,41,31,30,38],[34,36,41,31,30,38],[28,26,27,35,40,39,38],[34,32,25,21,23],[34,32,29,22,23],[37,42,41,33,29,30,38],[34,36,41,33,29,30,38],[28,26,24,21,23],[34,27,24,21,23],[34,35,31,22,23],[37,42,36,32,33,40,39,38],[37,42,36,32,29,30,38],[28,26,27,32,33,40,39,38],[28,26,27,36,41,40,39,38],[28,26,24,25,33,40,39,38],[28,26,27,32,29,30,38],[34,27,24,25,33,40,39,38],[34,35,33,29,22,23],[28,26,24,25,29,30,38],[34,35,33,25,21,23]],
[<17,19>,[34,35,40,39],[34,32,33,40,39],[37,42,41,40,39],[34,36,41,40,39],[34,32,29,30],[34,35,31,30],[34,32,29,31,40,39],[34,35,33,29,30],[37,42,36,35,40,39],[34,32,33,31,30],[37,42,41,31,30],[34,36,41,31,30],[28,26,27,35,40,39],[37,42,41,33,29,30],[34,36,41,33,29,30],[37,42,36,32,33,40,39],[37,42,36,32,29,30],[28,26,27,32,33,40,39],[28,26,27,36,41,40,39],[28,26,24,25,33,40,39],[28,26,27,32,29,30],[34,27,24,25,33,40,39],[28,26,24,25,29,30],[34,27,24,25,29,30],[37,42,36,35,31,30],[37,42,41,35,32,29,30],[28,20,19,27,35,40,39],[34,32,25,21,22,30],[28,26,27,35,31,30],[37,42,36,32,29,31,40,39]],
[<17,20>,[34,35,40],[34,32,33,40],[37,42,41,40],[34,36,41,40],[34,32,29,31,40],[37,42,36,35,40],[28,26,27,35,40],[34,32,29,30,39],[34,35,31,30,39],[37,42,36,32,33,40],[28,26,27,32,33,40],[28,26,27,36,41,40],[28,26,24,25,33,40],[34,27,24,25,33,40],[34,35,33,29,30,39],[28,20,19,27,35,40],[34,32,33,31,30,39],[34,36,41,31,30,39],[37,42,41,31,30,39],[37,42,36,32,29,31,40],[28,26,27,32,29,31,40],[28,26,24,25,29,31,40],[34,27,24,25,29,31,40],[34,36,41,33,29,30,39],[28,26,24,25,32,35,40],[37,42,41,33,29,30,39],[28,20,19,27,32,33,40],[28,20,19,27,36,41,40],[34,32,25,21,22,31,40],[28,20,19,24,25,33,40]],
[<17,21>,[34,35],[34,32,33],[37,42,41],[34,36,41],[34,32,29,31],[37,42,36,35],[28,26,27,35],[37,42,36,32,33],[34,32,29,30,39,40],[28,26,27,32,33],[28,26,27,36,41],[28,26,24,25,33],[34,27,24,25,33],[28,20,19,27,35],[37,42,36,32,29,31],[28,26,27,32,29,31],[28,26,24,25,29,31],[34,27,24,25,29,31],[28,26,24,25,32,35],[28,20,19,27,32,33],[28,20,19,27,36,41],[34,32,25,21,22,31],[28,20,19,24,25,33],[28,20,16,18,25,33],[28,26,24,21,22,31],[34,27,24,21,22,31],[28,26,24,25,32,36,41],[28,26,24,21,22,29,33],[37,42,36,32,29,30,39,40],[34,27,24,21,22,29,33]],
[<17,22>,[34,36],[37,42],[34,35,41],[34,32,33,41],[34,32,29,31,41],[28,26,27,36],[28,26,27,35,41],[34,32,29,30,39,40,41],[28,20,19,27,36],[28,26,27,32,33,41],[28,26,24,25,33,41],[34,27,24,25,33,41],[28,20,19,27,35,41],[28,26,24,25,32,36],[28,26,27,32,29,31,41],[28,26,24,25,29,31,41],[34,27,24,25,29,31,41],[28,26,24,25,32,35,41],[28,20,19,27,32,33,41],[34,32,25,21,22,31,41],[28,20,19,24,25,33,41],[28,20,16,18,25,33,41],[28,26,24,25,33,35,36],[28,26,24,21,22,31,41],[34,27,24,21,22,31,41],[28,20,19,24,25,32,36],[28,20,16,18,25,32,36],[28,26,24,21,22,29,33,41],[28,20,19,27,32,29,31,41],[34,27,24,21,22,29,33,41]],
[<17,23>,[37],[34,36,42],[34,35,41,42],[34,32,33,41,42],[34,32,29,31,41,42],[28,26,27,36,42],[28,26,27,35,41,42],[34,32,29,30,39,40,41,42],[28,20,19,27,36,42],[28,26,27,32,33,41,42],[28,26,24,25,33,41,42],[34,27,24,25,33,41,42],[28,20,19,27,35,41,42],[28,26,24,25,32,36,42],[28,26,27,32,29,31,41,42],[28,26,24,25,29,31,41,42],[34,27,24,25,29,31,41,42],[28,26,24,25,32,35,41,42],[28,20,19,27,32,33,41,42],[34,32,25,21,22,31,41,42],[28,20,19,24,25,33,41,42],[28,20,16,18,25,33,41,42],[28,26,24,25,33,35,36,42],[28,26,24,21,22,31,41,42],[34,27,24,21,22,31,41,42],[28,20,19,24,25,32,36,42],[28,20,16,18,25,32,36,42],[28,26,24,21,22,29,33,41,42],[28,20,19,27,32,29,31,41,42],[34,27,24,21,22,29,33,41,42]],
[<18,19>,[38],[23,22,30],[23,22,31,40,39],[23,21,25,33,40,39],[23,22,29,33,40,39],[23,21,25,29,30],[23,21,25,29,31,40,39],[23,22,29,32,35,40,39],[23,21,25,32,35,40,39],[23,21,24,27,35,40,39],[23,21,25,33,31,30],[23,17,18,25,33,40,39],[23,22,29,32,36,41,40,39],[23,21,25,32,36,41,40,39],[23,17,18,25,29,30],[23,21,24,27,32,33,40,39],[23,21,24,27,36,41,40,39],[23,21,24,27,32,29,30],[23,21,25,32,35,31,30],[23,17,18,25,29,31,40,39],[23,17,18,25,32,35,40,39],[23,21,24,27,35,31,30],[23,17,16,19,27,35,40,39],[23,17,18,24,27,35,40,39],[23,21,24,26,28,34,35,40,39],[23,21,24,27,32,29,31,40,39],[23,17,18,25,33,31,30],[23,21,24,27,35,33,29,30],[23,21,25,32,36,41,31,30],[23,21,18,16,19,27,35,40,39]],
[<18,20>,[38,39],[38,30,31,40],[38,30,29,33,40],[38,30,29,32,35,40],[23,22,31,40],[23,22,29,33,40],[23,21,25,33,40],[38,30,29,32,36,41,40],[23,22,30,39],[23,21,25,29,31,40],[23,22,29,32,35,40],[23,21,25,32,35,40],[23,21,24,27,35,40],[38,30,22,21,25,33,40],[23,17,18,25,33,40],[23,21,25,29,30,39],[23,22,29,32,36,41,40],[23,21,25,32,36,41,40],[38,30,29,25,24,27,35,40],[38,30,29,32,34,37,42,41,40],[23,21,24,27,32,33,40],[23,21,24,27,36,41,40],[38,30,22,21,25,32,35,40],[23,17,18,25,29,31,40],[38,30,22,21,24,27,35,40],[23,17,18,25,32,35,40],[38,30,29,25,24,27,36,41,40],[23,17,16,19,27,35,40],[23,17,18,24,27,35,40],[23,21,25,33,31,30,39]],
[<18,21>,[38,39,40],[38,30,31],[38,30,29,33],[38,30,29,32,35],[23,22,31],[23,22,29,33],[23,21,25,33],[38,30,29,32,36,41],[23,21,25,29,31],[23,22,29,32,35],[23,21,25,32,35],[23,22,30,39,40],[23,21,24,27,35],[38,30,22,21,25,33],[23,17,18,25,33],[23,22,29,32,36,41],[23,21,25,32,36,41],[38,30,29,25,24,27,35],[38,30,29,32,34,37,42,41],[23,21,24,27,32,33],[23,21,24,27,36,41],[38,30,22,21,25,32,35],[23,21,25,29,30,39,40],[23,17,18,25,29,31],[38,30,22,21,24,27,35],[23,17,18,25,32,35],[38,30,29,25,24,27,36,41],[23,17,16,19,27,35],[23,17,18,24,27,35],[23,21,24,26,28,34,35]],
[<18,22>,[38,39,40,41],[38,39,40,35,36],[38,30,31,41],[38,30,29,33,41],[38,39,40,33,32,36],[38,30,29,32,36],[38,30,31,35,36],[38,30,29,32,35,41],[23,22,31,41],[38,39,40,31,29,32,36],[38,39,40,35,34,37,42],[38,30,29,33,35,36],[23,22,29,33,41],[23,21,25,33,41],[38,30,31,33,32,36],[23,22,29,32,36],[23,21,25,32,36],[38,39,40,33,32,34,37,42],[38,30,29,32,34,37,42],[23,21,24,27,36],[23,21,25,29,31,41],[23,22,31,35,36],[23,22,29,32,35,41],[23,21,25,32,35,41],[23,22,30,39,40,41],[38,30,31,35,34,37,42],[23,21,24,27,35,41],[38,30,22,21,25,33,41],[38,39,40,33,25,24,27,36],[23,22,29,33,35,36]],
[<18,23>,[38,39,40,41,42],[38,39,40,35,34,37],[38,39,40,35,36,42],[38,30,31,41,42],[38,30,29,33,41,42],[38,39,40,41,36,34,37],[38,39,40,33,32,34,37],[38,30,29,32,34,37],[38,39,40,33,32,36,42],[38,30,29,32,36,42],[38,30,31,35,34,37],[38,30,29,32,35,41,42],[38,30,31,35,36,42],[38,39,40,31,29,32,34,37],[23,22,31,41,42],[38,30,29,33,35,34,37],[38,39,40,31,29,32,36,42],[38,30,29,33,35,36,42],[38,30,31,41,36,34,37],[38,30,31,33,32,34,37],[23,21,25,33,41,42],[23,22,29,33,41,42],[38,39,40,35,27,26,28,37],[38,30,31,33,32,36,42],[23,21,25,32,34,37],[23,22,29,32,34,37],[38,30,29,33,41,36,34,37],[23,22,29,32,36,42],[23,21,25,32,36,42],[23,21,24,26,28,37]],
[<19,20>,[39],[30,31,40],[30,29,33,40],[30,29,32,35,40],[30,29,32,36,41,40],[30,22,21,25,33,40],[30,29,25,24,27,35,40],[30,29,32,34,37,42,41,40],[38,23,22,31,40],[30,22,21,25,32,35,40],[30,22,21,24,27,35,40],[38,23,22,29,33,40],[38,23,21,25,33,40],[30,29,25,24,27,36,41,40],[30,22,17,18,25,33,40],[30,22,21,25,32,36,41,40],[30,22,21,24,27,32,33,40],[30,22,21,24,27,36,41,40],[38,23,21,25,29,31,40],[38,23,22,29,32,35,40],[38,23,21,25,32,35,40],[30,29,25,24,26,28,34,35,40],[38,23,21,24,27,35,40],[30,22,17,18,25,32,35,40],[30,29,25,18,16,19,27,35,40],[30,22,17,16,19,27,35,40],[30,22,17,18,24,27,35,40],[30,22,21,24,26,28,34,35,40],[38,23,17,18,25,33,40],[30,29,32,27,26,28,37,42,41,40]],
[<19,21>,[39,40],[30,31],[30,29,33],[30,29,32,35],[30,29,32,36,41],[30,22,21,25,33],[30,29,25,24,27,35],[30,29,32,34,37,42,41],[38,23,22,31],[30,22,21,25,32,35],[30,22,21,24,27,35],[38,23,22,29,33],[38,23,21,25,33],[30,29,25,24,27,36,41],[30,22,17,18,25,33],[30,22,21,25,32,36,41],[30,22,21,24,27,32,33],[30,22,21,24,27,36,41],[38,23,21,25,29,31],[38,23,22,29,32,35],[38,23,21,25,32,35],[30,29,25,24,26,28,34,35],[38,23,21,24,27,35],[30,22,17,18,25,32,35],[30,29,25,18,16,19,27,35],[30,22,17,16,19,27,35],[30,22,17,18,24,27,35],[30,22,21,24,26,28,34,35],[38,23,17,18,25,33],[30,29,32,27,26,28,37,42,41]],
[<19,22>,[39,40,41],[39,40,35,36],[30,31,41],[30,29,33,41],[39,40,33,32,36],[30,29,32,36],[30,31,35,36],[30,29,32,35,41],[39,40,31,29,32,36],[39,40,35,34,37,42],[30,29,33,35,36],[30,31,33,32,36],[39,40,33,32,34,37,42],[30,29,32,34,37,42],[30,31,35,34,37,42],[30,22,21,25,33,41],[39,40,33,25,24,27,36],[30,29,25,24,27,36],[39,40,31,29,32,34,37,42],[30,29,33,35,34,37,42],[30,22,21,25,32,36],[30,29,25,24,27,35,41],[30,31,33,32,34,37,42],[39,40,35,27,26,28,37,42],[30,22,21,24,27,36],[38,23,22,31,41],[39,40,31,29,25,24,27,36],[30,22,21,25,32,35,41],[39,40,31,22,21,25,32,36],[30,22,21,24,27,35,41]],
[<19,23>,[39,40,41,42],[39,40,35,34,37],[39,40,35,36,42],[30,31,41,42],[30,29,33,41,42],[39,40,41,36,34,37],[39,40,33,32,34,37],[30,29,32,34,37],[39,40,33,32,36,42],[30,29,32,36,42],[30,31,35,34,37],[30,29,32,35,41,42],[30,31,35,36,42],[39,40,31,29,32,34,37],[30,29,33,35,34,37],[39,40,31,29,32,36,42],[30,29,33,35,36,42],[30,31,41,36,34,37],[30,31,33,32,34,37],[39,40,35,27,26,28,37],[30,31,33,32,36,42],[30,29,33,41,36,34,37],[39,40,41,36,27,26,28,37],[39,40,33,32,27,26,28,37],[39,40,33,25,24,26,28,37],[30,29,32,27,26,28,37],[39,40,33,25,24,27,34,37],[30,29,25,24,26,28,37],[30,29,25,24,27,34,37],[30,22,21,25,33,41,42]],
[<20,21>,[40],[39,30,31],[39,30,29,33],[39,30,29,32,35],[39,30,29,32,36,41],[39,30,22,21,25,33],[39,30,29,25,24,27,35],[39,30,29,32,34,37,42,41],[39,38,23,22,31],[39,30,22,21,25,32,35],[39,30,22,21,24,27,35],[39,38,23,22,29,33],[39,38,23,21,25,33],[39,30,29,25,24,27,36,41],[39,30,22,17,18,25,33],[39,30,22,21,25,32,36,41],[39,30,22,21,24,27,32,33],[39,30,22,21,24,27,36,41],[39,38,23,21,25,29,31],[39,38,23,22,29,32,35],[39,38,23,21,25,32,35],[39,30,29,25,24,26,28,34,35],[39,38,23,21,24,27,35],[39,30,22,17,18,25,32,35],[39,30,29,25,18,16,19,27,35],[39,30,22,17,16,19,27,35],[39,30,22,17,18,24,27,35],[39,30,22,21,24,26,28,34,35],[39,38,23,17,18,25,33],[39,30,29,32,27,26,28,37,42,41]],
[<20,22>,[40,41],[40,35,36],[40,33,32,36],[39,30,31,41],[40,31,29,32,36],[40,35,34,37,42],[39,30,29,33,41],[39,30,29,32,36],[40,33,32,34,37,42],[39,30,31,35,36],[39,30,29,32,35,41],[40,33,25,24,27,36],[39,30,29,33,35,36],[40,31,29,32,34,37,42],[39,30,31,33,32,36],[40,35,27,26,28,37,42],[40,31,29,25,24,27,36],[39,30,29,32,34,37,42],[40,31,22,21,25,32,36],[39,30,31,35,34,37,42],[39,30,22,21,25,33,41],[40,31,22,21,24,27,36],[40,33,32,27,26,28,37,42],[39,30,29,25,24,27,36],[40,33,25,24,26,28,37,42],[40,33,25,24,26,28,34,36],[40,33,25,24,27,34,37,42],[39,30,29,33,35,34,37,42],[40,33,29,22,21,24,27,36],[39,30,22,21,25,32,36]],
[<20,23>,[40,41,42],[40,35,34,37],[40,35,36,42],[40,41,36,34,37],[40,33,32,34,37],[40,33,32,36,42],[40,31,29,32,34,37],[39,30,31,41,42],[40,31,29,32,36,42],[39,30,29,33,41,42],[40,35,27,26,28,37],[39,30,29,32,34,37],[39,30,29,32,36,42],[39,30,31,35,34,37],[40,41,36,27,26,28,37],[39,30,29,32,35,41,42],[39,30,31,35,36,42],[40,33,32,27,26,28,37],[40,33,25,24,26,28,37],[40,33,25,24,27,34,37],[39,30,29,33,35,34,37],[40,33,25,24,27,36,42],[40,35,27,19,20,28,37],[39,30,29,33,35,36,42],[39,30,31,41,36,34,37],[39,30,31,33,32,34,37],[39,30,31,33,32,36,42],[40,31,29,32,27,26,28,37],[40,31,29,25,24,26,28,37],[39,30,29,33,41,36,34,37]],
[<21,22>,[41],[35,36],[33,32,36],[31,29,32,36],[35,34,37,42],[33,32,34,37,42],[40,39,30,29,32,36],[33,25,24,27,36],[31,29,32,34,37,42],[35,27,26,28,37,42],[31,29,25,24,27,36],[31,22,21,25,32,36],[40,39,30,29,32,34,37,42],[31,22,21,24,27,36],[33,32,27,26,28,37,42],[33,25,24,26,28,37,42],[33,25,24,26,28,34,36],[33,25,24,27,34,37,42],[33,29,22,21,24,27,36],[35,27,19,20,28,37,42],[33,25,18,16,19,27,36],[40,39,30,29,25,24,27,36],[31,29,32,27,26,28,37,42],[31,29,25,24,26,28,37,42],[31,29,25,24,26,28,34,36],[40,39,30,22,21,25,32,36],[35,32,25,24,26,28,37,42],[31,29,25,24,27,34,37,42],[33,25,18,16,20,26,27,36],[31,22,17,18,25,32,36]],
[<21,23>,[41,42],[35,34,37],[35,36,42],[41,36,34,37],[33,32,34,37],[33,32,36,42],[31,29,32,34,37],[31,29,32,36,42],[35,27,26,28,37],[40,39,30,29,32,34,37],[41,36,27,26,28,37],[33,32,27,26,28,37],[33,25,24,26,28,37],[40,39,30,29,32,36,42],[33,25,24,27,34,37],[33,25,24,27,36,42],[35,27,19,20,28,37],[31,29,32,27,26,28,37],[31,29,25,24,26,28,37],[35,32,25,24,26,28,37],[31,29,25,24,27,34,37],[41,36,27,19,20,28,37],[33,32,27,19,20,28,37],[31,29,25,24,27,36,42],[31,22,21,25,32,34,37],[33,25,24,19,20,28,37],[33,25,18,16,20,28,37],[31,22,21,25,32,36,42],[31,22,21,24,26,28,37],[31,22,21,24,27,34,37]],
[<22,23>,[42],[36,34,37],[41,35,34,37],[41,33,32,34,37],[41,31,29,32,34,37],[36,27,26,28,37],[41,35,27,26,28,37],[41,40,39,30,29,32,34,37],[36,27,19,20,28,37],[41,33,32,27,26,28,37],[41,33,25,24,26,28,37],[41,33,25,24,27,34,37],[41,35,27,19,20,28,37],[36,32,25,24,26,28,37],[41,31,29,32,27,26,28,37],[41,31,29,25,24,26,28,37],[41,35,32,25,24,26,28,37],[41,31,29,25,24,27,34,37],[41,33,32,27,19,20,28,37],[41,31,22,21,25,32,34,37],[41,33,25,24,19,20,28,37],[41,33,25,18,16,20,28,37],[36,35,33,25,24,26,28,37],[41,31,22,21,24,26,28,37],[41,31,22,21,24,27,34,37],[36,32,25,24,19,20,28,37],[36,32,25,18,16,20,28,37],[41,33,29,22,21,24,26,28,37],[41,31,29,32,27,19,20,28,37],[41,33,29,22,21,24,27,34,37]]]
